"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-09","8.95",",,W",,," 1103",",,W","0.00","T,Z,W",,,"7",",,W","-9",",,W","   60",",,W","   60",",,W","17.0",",,W","21.0",",,W",,,"    1",",,W",,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-10","8.28",",,W",,," 0926",",,W","0.00","T,Z,W",,,"0",",,W","-20",",,W","   60",",,W","   50",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-12","6.04",",,W",,," 0513",",,W","0.00",",Z,W",,,"10",",,W","-11",",,W","  360",",,W","  340",",,W","13.0",",,W","13.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-13","10.96",",,W",,," 1453",",,W","0.00","T,Z,W",,,"18",",,W","-2",",,W","  150",",,W","  150",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-14","8.28",",,W",,," 0146",",,W","0.00","T,Z,W",,,"15",",,W","-16",",,W","  150",",,W","  140",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-15","4.47",",,W",,," 0313",",,W","0.00",",Z,W",,,"2",",,W","-19",",,W","   10",",,W","   90",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-16","14.32",",,W",,," 0934",",,W","0.00","T,Z,W",,,"5",",,W","-11",",,W","   10",",,W","   10",",,W","32.0",",,W","40.9",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-17","10.74",",,W",,," 0142",",,W",,,,,"-3",",,W","-16",",,W","   20",",,W","   20",",,W","25.1",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-18","8.50",",,W",,," 1510",",,W","0.00",",Z,W",,,"4",",,W","-10",",,W","   30",",,W","   20",",,W","18.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-19","4.92",",,W",,," 0100",",,W","0.00",",Z,W",,,"6",",,W","-10",",,W","   20",",,W","   20",",,W","13.0",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-20","6.93",",,W",,," 1814",",,W","0.00",",Z,W",,,"2",",,W","-15",",,W","   80",",,W","   80",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-21","11.63",",,W",,," 1119",",,W","0.00",",Z,W",,,"0",",,W","-16",",,W","   70",",,W","   70",",,W","21.0",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-22","19.01",",,W",,," 2046",",,W","0.00","T,Z,W",,,"4",",,W","-12",",,W","   30",",,W","   20",",,W","32.0",",,W","40.0",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-23","27.96",",,W",,," 1709",",,W","0.02",",Z,W",,,"4",",,W","-4",",,W","   20",",,W","   20",",,W","36.0",",,W","42.9",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-24","11.41",",,W",,," 0239",",,W","0.00","T,Z,W",,,"1",",,W","-14",",,W","   30",",,W","   40",",,W","30.0",",,W","32.0",",,W",,,,,,,"    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-25","12.30",",,W",,," 1200",",,W","0.00",",Z,W",,,"-2",",,W","-15",",,W","   30",",,W","   30",",,W","25.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-26","11.86",",,W",,," 0058",",,W","0.00",",Z,W",,,"-8",",,W","-20",",,W","   70",",,W","   70",",,W","28.0",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-27","9.62",",,W",,," 0536",",,W","0.00",",Z,W",,,"-12",",,W","-25",",,W","   50",",,W","   50",",,W","17.0",",,W","18.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-28","7.38",",,W",,," 1336",",,W","0.00",",Z,W",,,"-12",",,W","-22",",,W","   40",",,W","   50",",,W","16.1",",,W","18.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-29","8.50",",,W",,," 0122",",,W","0.00",",Z,W",,,"-17",",,W","-27",",,W","   50",",,W","   50",",,W","16.1",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-11-30","9.40",",,W",,," 0148",",,W","0.00",",Z,W",,,"-17",",,W","-24",",,W","   50",",,W","   50",",,W","17.0",",,W","19.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-01","14.54",",,W",,," 1740",",,W","0.00",",Z,W",,,"-8",",,W","-22",",,W","   40",",,W","   30",",,W","30.0",",,W","33.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-02","14.09",",,W",,," 2318",",,W","0.00","T,Z,W",,,"-2",",,W","-22",",,W","  120",",,W","  120",",,W","30.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-03",,,,," 1856",",,W","0.00","T,Z,W",,,"9",",,W","-5",",,W","  140",",,W","  140",",,W","45.0",",,W","59.1",",,W",,,"    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-05",,,,," 1819",",,W","0.05",",Z,W",,,"30",",,W","7",",,W","  150",",,W","  140",",,W","40.0",",,W","74.0",",,W",,,"    1",",,W",,,"    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-06","26.84",",,W",,," 0254",",,W","0.00","T,Z,W",,,"30",",,W","15",",,W","  160",",,W","  160",",,W","40.9",",,W","50.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-07","15.88",",,W",,," 0434",",,W","0.00","T,Z,W",,,"16",",,W","2",",,W","  270",",,W","  270",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-08","6.49",",,W",,," 0000",",,W","0.00","T,Z,W",,,"3",",,W","-2",",,W","  200",",,W","  200",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-09","12.30",",,W",,," 2135",",,W","0.00","T,Z,W",,,"2",",,W","-3",",,W","  340",",,W","  340",",,W","31.1",",,W","33.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-10","22.15",",,W",,," 2233",",,W","0.00","T,Z,W",,,"2",",,W","-10",",,W","  330",",,W","  330",",,W","33.1",",,W","36.9",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-11","20.80",",,W",,," 1436",",,W","0.00","T,Z,W",,,"-7",",,W","-12",",,W","  330",",,W","  330",",,W","33.1",",,W","35.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-12","15.43",",,W",,," 0035",",,W","0.00",",Z,W",,,"-10",",,W","-18",",,W","  340",",,W","  340",",,W","25.1",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-13","10.51",",,W",,," 0036",",,W","0.00",",Z,W",,,"-15",",,W","-29",",,W","   40",",,W","   40",",,W","23.0",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-14","7.61",",,W",,," 2309",",,W","0.00",",Z,W",,,"-17",",,W","-32",",,W","   70",",,W","   80",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-15","20.58",",,W",,," 2119",",,W","0.00","T,Z,W",,,"5",",,W","-24",",,W","   80",",,W","   90",",,W","36.0",",,W","42.1",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-16","18.12",",,W",,," 0407",",,W","0.04",",Z,W",,,"11",",,W","4",",,W","  110",",,W","  110",",,W","35.1",",,W","44.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-17","15.43",",,W",,," 2012",",,W","0.01",",Z,W",,,"17",",,W","11",",,W","   80",",,W","   80",",,W","30.0",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-18","7.83",",,W",,," 2349",",,W","0.00","T,Z,W",,,"17",",,W","-15",",,W","   80",",,W","   80",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-20","17.45",",,W",,," 0024",",,W","0.00","T,Z,W",,,"33",",,W","-2",",,W","  210",",,W","  210",",,W","40.0",",,W","47.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-21","18.34",",,W",,," 1814",",,W","0.00","T,Z,W",,,"4",",,W","-4",",,W","  260",",,W","  260",",,W","28.0",",,W","32.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-22","9.62",",,W",,," 0123",",,W","0.00","T,Z,W",,,"3",",,W","-5",",,W","  290",",,W","  290",",,W","19.9",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-23","12.08",",,W",,," 0721",",,W","0.00",",Z,W",,,"1",",,W","-16",",,W","  320",",,W","  320",",,W","25.9",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-24","9.62",",,W",,," 1625",",,W","0.00","T,Z,W",,,"6",",,W","-14",",,W","   70",",,W","   70",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-26","14.99",",,W",,," 1923",",,W","0.23",",Z,W",,,"21",",,W","-3",",,W","  330",",,W","  330",",,W","35.1",",,W","42.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-29","20.13",",,W",,," 0033",",,W","0.02",",Z,W",,,"17",",,W","-9",",,W","   70",",,W","   70",",,W","32.0",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-30","17.45",",,W",,," 0213",",,W","0.00","T,Z,W",,,"-9",",,W","-25",",,W","  360",",,W","  350",",,W","30.0",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2021-12-31","19.91",",,W",,," 1933",",,W","0.00","T,Z,W",,,"-7",",,W","-26",",,W","   10",",,W","   10",",,W","38.0",",,W","42.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-01","16.33",",,W",,," 0919",",,W","0.00","T,Z,W",,,"-10",",,W","-24",",,W","   10",",,W","   10",",,W","36.0",",,W","42.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-02","10.51",",,W",,," 0953",",,W","0.00",",Z,W",,,"-16",",,W","-25",",,W","   80",",,W","   80",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-03","7.38",",,W",,," 2220",",,W","0.00",",Z,W",,,"-17",",,W","-26",",,W","   70",",,W","   80",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-05","5.82",",,W",,," 0028",",,W","0.00",",Z,W",,,"-2",",,W","-13",",,W","   70",",,W","  130",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-07","16.55",",,W",,," 0323",",,W","0.00","T,Z,W",,,"12",",,W","-9",",,W","   20",",,W","   20",",,W","35.1",",,W","42.9",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-08","14.32",",,W",,," 2135",",,W","0.00",",Z,W",,,"-4",",,W","-15",",,W","   60",",,W","   60",",,W","28.0",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-10","11.18",",,W",,," 0557",",,W","0.00",",Z,W",,,"10",",,W","-12",",,W","   70",",,W","   70",",,W","25.9",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-11","26.84",",,W",,," 1510",",,W","0.03",",Z,W",,,"4",",,W","-18",",,W","  360",",,W","  350",",,W","40.0",",,W","55.0",",,W",,,"    1",",,W","    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-12","21.92",",,W",,," 0319",",,W","0.01",",Z,W",,,"-6",",,W","-18",",,W","   10",",,W","  360",",,W","35.1",",,W","42.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-13","12.08",",,W",,," 1752",",,W","0.00",",Z,W",,,"-6",",,W","-18",",,W","   50",",,W","   50",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-14","12.30",",,W",,," 0825",",,W","0.00",",Z,W",,,"4",",,W","-16",",,W","   30",",,W","   40",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-15","12.97",",,W",,," 2234",",,W","0.00","T,Z,W",,,"5",",,W","0",",,W","   20",",,W","   30",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-16","19.24",",,W",,," 2355",",,W","0.02",",Z,W",,,"2",",,W","-6",",,W","   20",",,W","   20",",,W","29.1",",,W","40.9",",,W",,,"    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-17","23.71",",,W",,," 0154",",,W","0.01",",Z,W",,,"-6",",,W","-15",",,W","   20",",,W","   20",",,W","35.1",",,W","46.1",",,W",,,"    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-18","8.28",",,W",,," 0056",",,W","0.00",",Z,W",,,"-10",",,W","-30",",,W","   30",",,W","   10",",,W","21.9",",,W","27.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-20","10.96",",,W",,," 0024",",,W","0.00",",Z,W",,,"6",",,W","-13",",,W","   40",",,W","   40",",,W","23.9",",,W","27.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-21","15.21",",,W",,," 0817",",,W","0.00",",Z,W",,,"12",",,W","-5",",,W","   50",",,W","   60",",,W","23.0",",,W","27.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-22","14.09",",,W",,," 1616",",,W","0.00","T,Z,W",,,"22",",,W","7",",,W","  150",",,W","  160",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-23","9.84",",,W",,," 1419",",,W",,,,,"7",",,W","-7",",,W","   80",",,W","   80",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-24","20.80",",,W",,," 1709",",,W","0.31",",Z,W",,,"20",",,W","0",",,W","  330",",,W","  330",",,W","36.0",",,W","40.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-25","11.86",",,W",,," 0134",",,W","0.01",",Z,W",,,"0",",,W","-31",",,W","  300",",,W","  290",",,W","28.0",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-26","7.38",",,W",,," 0416",",,W","0.00",",Z,W",,,"-31",",,W","-36",",,W","   70",",,W","   80",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-27","4.70",",,W",,," 1201",",,W","0.00",",Z,W",,,"-27",",,W","-37",",,W","   80",",,W","   80",",,W","10.1",",,W","13.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-28","7.61",",,W",,," 1951",",,W","0.00",",Z,W",,,"-1",",,W","-35",",,W","   30",",,W","   30",",,W","18.1",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-29","6.71",",,W",,," 0923",",,W","0.00",",Z,W",,,"3",",,W","-18",",,W","   30",",,W","   30",",,W","23.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-30","5.59",",,W",,," 0221",",,W","0.00",",Z,W",,,"-14",",,W","-26",",,W","   70",",,W","   80",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-01-31","6.71",",,W",,," 2323",",,W","0.00",",Z,W",,,"-4",",,W","-29",",,W","   50",",,W","   50",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-01","16.33",",,W",,," 2315",",,W","0.00","T,Z,W",,,"9",",,W","-12",",,W","   60",",,W","   70",",,W","36.9",",,W","45.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-02","19.46",",,W",,," 0124",",,W","0.00","T,Z,W",,,"7",",,W","-4",",,W","   80",",,W","   70",",,W","44.1",",,W","49.0",",,W",,,,,"    1",",,W","    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-03","15.88",",,W",,," 1733",",,W","0.00",",Z,W",,,"10",",,W","-8",",,W","   60",",,W","   80",",,W","30.0",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-04","9.62",",,W",,," 2358",",,W","0.00","T,Z,W",,,"5",",,W","-21",",,W","   10",",,W","   20",",,W","28.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-05","26.62",",,W",,," 0659",",,W","0.03",",Z,W",,,"-8",",,W","-13",",,W","   10",",,W","   10",",,W","40.0",",,W","48.1",",,W",,,"    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-06","23.04",",,W",,," 2123",",,W","0.00","T,Z,W",,,"-10",",,W","-17",",,W","   20",",,W","   20",",,W","40.9",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-07","19.24",",,W",,," 0049",",,W","0.00","T,Z,W",,,"-15",",,W","-24",",,W","   30",",,W","   20",",,W","32.0",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-08","17.00",",,W",,," 0314",",,W",,,,,"-12",",,W","-21",",,W","   30",",,W","   30",",,W","35.1",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-09","11.63",",,W",,," 0403",",,W","0.00","T,Z,W",,,"-8",",,W","-20",",,W","   70",",,W","   70",",,W","21.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-10","7.61",",,W",,," 1831",",,W","0.04",",Z,W",,,"-10",",,W","-33",",,W","  160",",,W","  170",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-11","5.59",",,W",,," 0033",",,W","0.00",",Z,W",,,"-29",",,W","-39",",,W","   70",",,W","   80",",,W","13.0",",,W","15.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-12","12.53",",,W",,," 1744",",,W","0.00","T,Z,W",,,"-5",",,W","-39",",,W","   10",",,W","   30",",,W","29.1",",,W","32.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-13","15.66",",,W",,," 0009",",,W","0.00","T,Z,W",,,"-8",",,W","-23",",,W","  350",",,W","  350",",,W","28.0",",,W","31.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-14","6.93",",,W",,," 2345",",,W","0.00",",Z,W",,,"-21",",,W","-35",",,W","   80",",,W","   80",",,W","14.1",",,W","16.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-15","6.26",",,W",,," 0003",",,W","0.00",",Z,W",,,"-26",",,W","-36",",,W","   70",",,W","   80",",,W","14.1",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-16","12.53",",,W",,," 2003",",,W","0.00","T,Z,W",,,"-5",",,W","-34",",,W","   40",",,W","   40",",,W","31.1",",,W","34.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-17","10.74",",,W",,," 0005",",,W","0.00",",Z,W",,,"-6",",,W","-21",",,W","   30",",,W","   30",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-18","11.18",",,W",,," 1519",",,W","0.00",",Z,W",,,"-4",",,W","-21",",,W","   50",",,W","   60",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-19","8.50",",,W",,," 2238",",,W","0.00",",Z,W",,,"-7",",,W","-23",",,W","   70",",,W","   70",",,W","21.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-20","19.24",",,W",,," 2140",",,W","0.01",",Z,W",,,"8",",,W","-21",",,W","   80",",,W","   80",",,W","31.1",",,W","36.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-21","30.87",",,W",,," 0839",",,W","0.45",",Z,W",,,"27",",,W","8",",,W","  140",",,W","  130",",,W","38.9",",,W","53.9",",,W",,,"    1",",,W",,,"    1",",,W"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-22","19.69",",,W",,," 0010",",,W","0.01",",Z,W",,,"28",",,W","2",",,W","  150",",,W","  150",",,W","33.1",",,W","40.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-23","12.97",",,W",,," 2249",",,W","0.00",",Z,W",,,"28",",,W","2",",,W","   70",",,W","   70",",,W","33.1",",,W","38.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-24","20.80",",,W",,," 0417",",,W","0.02",",Z,W",,,"37",",,W","28",",,W","   80",",,W","   70",",,W","35.1",",,W","38.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-25","18.79",",,W",,," 2139",",,W","0.00","T,Z,W",,,"37",",,W","28",",,W","  120",",,W","  120",",,W","38.0",",,W","45.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-26","19.01",",,W",,," 0522",",,W","0.00",",Z,W",,,"33",",,W","25",",,W","  120",",,W","  130",",,W","29.1",",,W","36.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-27","15.88",",,W",,," 1028",",,W","0.00","T,Z,W",,,"29",",,W","22",",,W","  150",",,W","  150",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2022-02-28","8.05",",,W",,," 0129",",,W","0.00","T,Z,W",,,"28",",,W","20",",,W","   60",",,W","  150",",,W","17.0",",,W","21.0",",,W",,,,,,,,
